Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma2,200193411,200254738,maker-scaffold-ma2-augustus-gene-667.3,chd1,CHD1,CHD1,midnightblue,0.533323265,0.241130975
scaffold-ma2,200281690,200287980,augustus_masked-scaffold-ma2-processed-gene-667.2,NA,NA,NA,firebrick4,0.837029109,0.471988985
scaffold-ma2,205087682,205102216,augustus_masked-scaffold-ma2-processed-gene-683.0,ccnh,CCNH,CCNH,bisque4,0.812955938,0.785850311
scaffold-ma2,207567817,207571073,maker-scaffold-ma2-augustus-gene-691.6,zcchc9,ZCCHC9,ZCCHC9,midnightblue,0.737171663,0.393350581
scaffold-ma2,208369016,208410832,maker-scaffold-ma2-augustus-gene-694.10,mrps27,MRPS27,MRPS27,firebrick4,0.6908035,0.689095437
scaffold-ma2,208868457,208877593,maker-scaffold-ma2-augustus-gene-696.9,ankra2,ANKRA2,ANKRA2,midnightblue,0.623253296,0.132097904
scaffold-ma2,208138566,208167291,maker-scaffold-ma2-augustus-gene-693.19,mccc2,MCCC2,MCCC2,midnightblue,0.782838669,0.53411163
scaffold-ma2,208057648,208071333,augustus_masked-scaffold-ma2-processed-gene-693.9,LOC100553231,LOC103061952,LOC106546516,midnightblue,0.824746881,0.767744433
scaffold-ma2,209467456,209473834,maker-scaffold-ma2-augustus-gene-698.11,nsa2,NSA2,LOC106545027,midnightblue,0.823099026,0.804465916
scaffold-ma2,210734599,210825843,maker-scaffold-ma2-augustus-gene-702.1,ap3b1,LOC103058640,LOC106541932,firebrick4,0.671180241,0.281087661
scaffold-ma2,210284091,210308501,maker-scaffold-ma2-augustus-gene-701.5,aggf1,AGGF1,AGGF1,midnightblue,0.908407207,0.642184801
scaffold-ma2,211084956,211090476,maker-scaffold-ma2-augustus-gene-703.9,arsb,ARSB,ARSB,firebrick4,0.907378655,0.637511316
scaffold-ma2,211233353,211236222,maker-scaffold-ma2-augustus-gene-704.7,jmy,JMY,JMY,bisque4,0.679735651,0.26305957
scaffold-ma2,212579238,212579741,augustus_masked-scaffold-ma2-processed-gene-708.4,NA,NA,LOC106546710,midnightblue,0.780296371,0.49257503
scaffold-ma2,213470415,213523589,maker-scaffold-ma2-augustus-gene-711.8,adra1d,ADRA1D,ADRA1D,midnightblue,0.681483578,0.722527227
scaffold-ma2,213037063,213052562,maker-scaffold-ma2-augustus-gene-710.8,cenpk,CENPK,CENPK,firebrick4,0.896824485,0.406887456
scaffold-ma2,215645948,215654494,maker-scaffold-ma2-augustus-gene-718.7,plk2,PLK2,PLK2,midnightblue,0.810055718,0.510554847
scaffold-ma2,214603080,214605341,maker-scaffold-ma2-augustus-gene-715.7,ndufaf2,NA,NDUFAF2,midnightblue,0.759433199,0.625173904
scaffold-ma2,216648544,216688054,maker-scaffold-ma2-augustus-gene-722.12,mtrex,MTREX,MTREX,midnightblue,0.728668198,0.522947947
scaffold-ma2,216784497,216790190,maker-scaffold-ma2-augustus-gene-722.14,LOC100557669,LOC103049382,LOC106546065,midnightblue,0.710828464,0.348286017
scaffold-ma2,217057364,217064856,maker-scaffold-ma2-augustus-gene-723.5,arl15,ARL15,ARL15,midnightblue,0.584449907,0.483989738
scaffold-ma2,219641041,219641113,trnascan-scaffold-ma2-noncoding-Pseudo_AGC-gene-732.0,NA,NA,NA,bisque4,0.84012331,0.607064443
scaffold-ma2,220418985,220490466,maker-scaffold-ma2-augustus-gene-735.2,egflam,EGFLAM,EGFLAM,firebrick4,0.91311584,0.609724642
scaffold-ma2,220911540,220941616,maker-scaffold-ma2-augustus-gene-736.4,nup155,NUP155,NUP155,midnightblue,0.887024176,0.848800411
scaffold-ma2,222106083,222116656,maker-scaffold-ma2-augustus-gene-740.7,sugct,AMACR,AMACR,midnightblue,0.81582495,0.881482127
scaffold-ma2,224196493,224230651,maker-scaffold-ma2-augustus-gene-747.3,atp8b1,ATP8B1,LOC106542843,midnightblue,0.758251152,0.380613459
scaffold-ma2,225962981,225980442,maker-scaffold-ma2-augustus-gene-753.4,lmna,LMNA,LOC106550636,midnightblue,0.855547736,0.650098359
scaffold-ma2,228391453,228412955,augustus_masked-scaffold-ma2-processed-gene-761.5,bicra,BICRA,BICRA,midnightblue,0.788797312,0.262217015
scaffold-ma2,230007752,230015904,augustus_masked-scaffold-ma2-processed-gene-766.10,NA,RGP1,RGP1,midnightblue,0.277246559,0.374353158
scaffold-ma2,229959424,229964316,maker-scaffold-ma2-augustus-gene-766.25,LOC103282265,TAF1C,TAF1C,bisque4,0.85231567,0.779313799
scaffold-ma2,229934354,229936796,maker-scaffold-ma2-augustus-gene-766.30,fam166b,NA,FAM166B,midnightblue,0.798800755,0.611828402
scaffold-mi8,68097,81556,augustus_masked-scaffold-mi8-processed-gene-0.2,dus2,DUS2,LOC106556529,midnightblue,0.79710031,0.771754749
scaffold-mi8,162590,190055,maker-scaffold-mi8-augustus-gene-0.16,esrp2,ESRP2,LOC106555477,bisque4,0.805386171,0.880286511
scaffold-mi8,162590,190055,maker-scaffold-mi8-augustus-gene-0.16,esrp2,ESRP2,LOC106555477,midnightblue,0.936639122,0.594261224
scaffold-mi8,399510,420662,maker-scaffold-mi8-augustus-gene-1.8,prmt7,PRMT7,PRMT7,bisque4,0.967308921,0.6859974
scaffold-mi8,399510,420662,maker-scaffold-mi8-augustus-gene-1.8,prmt7,PRMT7,PRMT7,bisque4,0.703443432,0.774653698
scaffold-mi8,629944,636848,maker-scaffold-mi8-augustus-gene-2.22,setd6,LOC103054059,SETD6,midnightblue,0.914577428,0.498834493
scaffold-mi8,852588,868616,augustus_masked-scaffold-mi8-processed-gene-2.17,plekhg4,PLEKHG4,LOC106540428,firebrick4,0.91311584,0.609724642
scaffold-mi8,852588,868616,augustus_masked-scaffold-mi8-processed-gene-2.17,plekhg4,PLEKHG4,LOC106540428,firebrick4,0.859326385,0.663720992
scaffold-mi8,705063,730769,maker-scaffold-mi8-augustus-gene-2.30,sf3b3,LOC103054756,SF3B3,bisque4,0.796648915,0.727728552
scaffold-mi8,705063,730769,maker-scaffold-mi8-augustus-gene-2.30,sf3b3,LOC103054756,SF3B3,bisque4,0.838339859,0.769467768
scaffold-mi8,757843,765739,maker-scaffold-mi8-augustus-gene-2.33,LOC100562062,ASB13,ASB13,midnightblue,0.945490177,0.545763314
scaffold-mi8,1117544,1125086,maker-scaffold-mi8-augustus-gene-3.44,usb1,USB1,USB1,firebrick4,0.704495386,0.486320165
scaffold-mi8,1117544,1125086,maker-scaffold-mi8-augustus-gene-3.44,usb1,USB1,USB1,midnightblue,0.74783204,0.381641959
scaffold-mi8,1029664,1036598,augustus_masked-scaffold-mi8-processed-gene-3.17,got2,GOT2,GOT2,midnightblue,0.851601871,0.681107879
scaffold-mi8,1109492,1115522,maker-scaffold-mi8-augustus-gene-3.43,mmp15,MMP15,MMP15,midnightblue,0.836325971,0.602432396
scaffold-mi8,1304840,1324291,maker-scaffold-mi8-augustus-gene-4.20,lsm14a,LSM14A,LOC106554021,firebrick4,0.919903729,0.820944226
scaffold-mi8,1304840,1324291,maker-scaffold-mi8-augustus-gene-4.20,lsm14a,LSM14A,LOC106554021,midnightblue,0.88437107,0.602819812
scaffold-mi8,1554618,1569993,maker-scaffold-mi8-augustus-gene-5.9,pepd,PEPD,PEPD,midnightblue,0.687948078,0.296330523
scaffold-mi8,1966270,1968859,maker-scaffold-mi8-augustus-gene-6.26,NA,LDHD,LDHD,firebrick4,0.86107855,0.791632403
scaffold-mi8,1982838,1990400,maker-scaffold-mi8-augustus-gene-6.27,ldhd,LDHD,LDHD,bisque4,0.858248671,0.575444316
scaffold-mi8,2029816,2050226,augustus_masked-scaffold-mi8-processed-gene-6.11,nedd9,BCAR1,BCAR1,bisque4,0.739682322,0.659805763
scaffold-mi8,2306385,2308406,maker-scaffold-mi8-augustus-gene-7.26,NA,LOC103066086,LOC106540593,firebrick4,0.86107855,0.791632403
scaffold-mi8,2096579,2122251,maker-scaffold-mi8-augustus-gene-7.21,dok4,DOK4,DOK4,firebrick4,0.7825388,0.518278495
scaffold-mi8,2096579,2122251,maker-scaffold-mi8-augustus-gene-7.21,dok4,DOK4,DOK4,firebrick4,0.906473115,0.588551747
scaffold-mi8,2712555,2717813,maker-scaffold-mi8-augustus-gene-9.8,tradd,TRADD,TRADD,midnightblue,0.840138564,0.484859011
scaffold-mi8,3066768,3078226,maker-scaffold-mi8-augustus-gene-10.9,ogfod1,OGFOD1,OGFOD1,midnightblue,0.609016688,0.32927358
scaffold-mi8,3219330,3270201,augustus_masked-scaffold-mi8-processed-gene-10.3,slc12a3,LOC103064814,LOC106555210,midnightblue,0.774699861,0.40356445
scaffold-mi8,3201266,3212371,maker-scaffold-mi8-augustus-gene-10.12,nup93,NUP93,LOC106555102,midnightblue,0.922317835,0.727455387
scaffold-mi8,3078305,3095974,maker-scaffold-mi8-augustus-gene-10.21,bbs2,BBS2,BBS2,midnightblue,0.650400312,0.605006678
scaffold-mi8,3452447,3458777,maker-scaffold-mi8-augustus-gene-11.9,ca9,LOC103064611,LOC106556690,bisque4,0.819994164,0.610373877
scaffold-mi8,3520665,3527470,maker-scaffold-mi8-augustus-gene-11.17,LOC100557601,SLC2A5,LOC106556251,firebrick4,0.937616898,0.549794307
scaffold-mi8,3530596,3548488,maker-scaffold-mi8-augustus-gene-11.18,LOC100557601,LOC103065980,LOC106556251,firebrick4,0.889973408,0.459715418
scaffold-mi8,3530596,3548488,maker-scaffold-mi8-augustus-gene-11.18,LOC100557601,LOC103065980,LOC106556251,firebrick4,0.93031109,0.615505759
scaffold-mi8,3530596,3548488,maker-scaffold-mi8-augustus-gene-11.18,LOC100557601,LOC103065980,LOC106556251,firebrick4,0.859398519,0.723099047
scaffold-mi8,3530596,3548488,maker-scaffold-mi8-augustus-gene-11.18,LOC100557601,LOC103065980,LOC106556251,midnightblue,0.882993012,0.781718623
scaffold-mi8,3636659,3644584,maker-scaffold-mi8-augustus-gene-12.14,tmem201,TMEM201,NA,firebrick4,0.879219074,0.668668682
scaffold-mi8,3665098,3678388,augustus_masked-scaffold-mi8-processed-gene-12.6,rax,RAX,LOC106545210,midnightblue,0.591485784,0.158955459
scaffold-mi8,4048693,4050108,augustus_masked-scaffold-mi8-processed-gene-13.3,LOC100559521,HS6ST2,LOC106553031,bisque4,0.850714186,0.547593354
scaffold-mi8,4075736,4098849,maker-scaffold-mi8-augustus-gene-13.12,mbnl3,MBNL3,MBNL2,bisque4,0.84012331,0.607064443
scaffold-mi8,4227120,4236949,maker-scaffold-mi8-augustus-gene-14.18,wdr44,WDR44,WDR44,midnightblue,0.858329317,0.435277817
scaffold-mi8,4227120,4236949,maker-scaffold-mi8-augustus-gene-14.18,wdr44,WDR44,WDR44,midnightblue,0.822440676,0.794773878
scaffold-mi8,4539315,4544333,maker-scaffold-mi8-augustus-gene-15.18,snx12,SNX3,SNX12,firebrick4,0.817921143,0.554967188
scaffold-mi8,4724534,4739755,augustus_masked-scaffold-mi8-processed-gene-15.16,zmym3,ZMYM3,LOC106555844,bisque4,0.848644454,0.515270488
scaffold-mi8,5121464,5126129,maker-scaffold-mi8-augustus-gene-17.21,nup62cl,NUP62,LOC106552533,bisque4,0.818432684,0.856075886
scaffold-mi8,5272224,5293309,maker-scaffold-mi8-augustus-gene-17.33,adat1,LOC103061718,ADAT1,midnightblue,0.753615602,0.672084148
scaffold-mi8,5306169,5307320,augustus_masked-scaffold-mi8-processed-gene-17.18,LOC100561784,CHST4,LOC106541830,midnightblue,0.823612114,0.594244996
scaffold-mi8,5381483,5387292,maker-scaffold-mi8-augustus-gene-18.14,ist1,IST1,IST1,midnightblue,0.865645285,0.522144108
scaffold-mi8,6129471,6138109,maker-scaffold-mi8-augustus-gene-20.32,chmp1a,CHMP1A,CHMP1A,midnightblue,0.775872423,0.624496156
scaffold-mi8,6114915,6120386,augustus_masked-scaffold-mi8-processed-gene-20.6,vps9d1,VPS9D1,VPS9D1,midnightblue,0.593224839,0.377295856
scaffold-mi8,6000158,6006558,maker-scaffold-mi8-augustus-gene-20.25,cdh1,CDH1,LOC106542216,midnightblue,0.772652458,0.796431803
scaffold-mi8,5939212,5951777,maker-scaffold-mi8-augustus-gene-20.34,tango6,TANGO6,TANGO6,midnightblue,0.837017628,0.721900868
scaffold-mi8,6043723,6048847,maker-scaffold-mi8-augustus-gene-20.42,tcf25,TCF25,TCF25,bisque4,0.834167725,0.654450203
scaffold-mi8,6988709,6994982,maker-scaffold-mi8-augustus-gene-23.12,klhdc4,KLHDC4,KLHDC4,firebrick4,0.832902241,0.464147564
scaffold-mi8,6988709,6994982,maker-scaffold-mi8-augustus-gene-23.12,klhdc4,KLHDC4,KLHDC4,midnightblue,0.875290069,0.510297621
scaffold-mi8,7254012,7257329,maker-scaffold-mi8-augustus-gene-24.20,rplp0,RPLP0,RPLP0,midnightblue,0.567939322,0.013044008
scaffold-mi8,7216366,7238634,augustus_masked-scaffold-mi8-processed-gene-24.6,gcn1,GCN1,LOC106548097,midnightblue,0.906323542,0.547970038
scaffold-mi8,7953574,7958278,maker-scaffold-mi8-augustus-gene-26.23,rhbdd3,RHBDD3,NA,midnightblue,0.772225785,0.653290045
scaffold-mi8,8036674,8047598,maker-scaffold-mi8-augustus-gene-26.42,rnf215,RNF215,LOC106551478,bisque4,0.818603157,0.486689718
scaffold-mi8,8255535,8259677,maker-scaffold-mi8-augustus-gene-27.34,NA,PMVK,PMVK,midnightblue,0.925030009,0.618099159
scaffold-mi8,8527224,8534350,maker-scaffold-mi8-augustus-gene-28.16,mvd,MVD,MVD,firebrick4,0.857869006,0.383625749
scaffold-mi8,8937408,8955405,maker-scaffold-mi8-augustus-gene-29.32,mphosph9,MPHOSPH9,LOC106549420,midnightblue,0.809542521,0.61582673
scaffold-mi8,8901676,8918720,maker-scaffold-mi8-augustus-gene-29.31,sbno1,SBNO1,LOC106549407,midnightblue,0.576275558,0.318072807
scaffold-mi8,8584268,8620238,maker-scaffold-mi8-augustus-gene-29.35,piezo1,PIEZO1,LOC106548271,bisque4,0.917902673,0.592766604
scaffold-mi8,8584268,8620238,maker-scaffold-mi8-augustus-gene-29.35,piezo1,PIEZO1,LOC106548271,bisque4,0.967124525,0.745886158
scaffold-mi8,9025911,9061329,maker-scaffold-mi8-augustus-gene-30.16,pitpnm2,PITPNM2,LOC106555524,bisque4,0.923622019,0.628800661
scaffold-mi8,9391087,9405564,maker-scaffold-mi8-augustus-gene-31.17,tmem120b,TMEM120B,TMEM120A,firebrick4,0.858642682,0.420226495
scaffold-mi8,9416619,9439808,augustus_masked-scaffold-mi8-processed-gene-31.4,setd1b,SETD1B,LOC106554837,midnightblue,0.701892844,0.744434459
scaffold-mi8,9451616,9458804,maker-scaffold-mi8-augustus-gene-31.19,psmd9,PSMD9,PSMD9,midnightblue,0.87372158,0.780389298
scaffold-mi8,9327244,9337109,maker-scaffold-mi8-augustus-gene-31.27,LOC103282479,ANAPC5,LOC106555931,midnightblue,0.798800755,0.611828402
scaffold-mi8,9397688,9401393,maker-scaffold-mi8-augustus-gene-31.30,rhof,RHOF,RHOF,midnightblue,0.58177891,0.386863222
scaffold-mi8,10120127,10132362,maker-scaffold-mi8-augustus-gene-33.20,ptpn11,PTPN11,PTPN11,midnightblue,0.959275525,0.700875835
scaffold-mi8,10063399,10119732,augustus_masked-scaffold-mi8-processed-gene-33.13,hectd4,LOC103066024,LOC106555405,midnightblue,0.830945657,0.392188252
scaffold-mi8,10438295,10450423,maker-scaffold-mi8-augustus-gene-34.33,ube3c,UBE3B,LOC106557275,midnightblue,0.770942443,0.386067742
scaffold-mi8,10243954,10244994,augustus_masked-scaffold-mi8-processed-gene-34.3,ficd,FICD,FICD,bisque4,0.7711511,0.391675662
scaffold-mi8,10451006,10453739,maker-scaffold-mi8-augustus-gene-34.49,NA,MMAB,MMAB,bisque4,0.868679661,0.784384338
scaffold-mi8,10247849,10258922,maker-scaffold-mi8-augustus-gene-34.36,sart3,SART3,SART3,midnightblue,0.884136384,0.706758076
scaffold-mi8,10570478,10582117,maker-scaffold-mi8-augustus-gene-35.34,sgsm2,LOC103062261,SGSM1,bisque4,0.945335783,0.579474316
scaffold-mi8,10712885,10716485,maker-scaffold-mi8-augustus-gene-35.48,NA,HPS4,HPS4,bisque4,0.841211812,0.606548646
scaffold-mi8,10526069,10526794,augustus_masked-scaffold-mi8-processed-gene-35.20,plekha8,GLTP,GLTP,midnightblue,0.849943642,0.890638105
scaffold-mi8,10720957,10732979,maker-scaffold-mi8-augustus-gene-35.49,NA,TFIP11,TFIP11,bisque4,0.781103315,0.460312328
scaffold-un23,102835,156945,maker-scaffold-un23-augustus-gene-0.6,NA,NA,NA,midnightblue,0.832164786,0.279274216
scaffold-un18,240558,296109,augustus_masked-scaffold-un18-processed-gene-0.4,NA,NA,NA,midnightblue,0.739600091,0.2363433
scaffold-un18,135756,139324,augustus_masked-scaffold-un18-processed-gene-0.8,NA,NA,NA,firebrick4,0.903391478,0.645867819
scaffold-un18,135756,139324,augustus_masked-scaffold-un18-processed-gene-0.8,NA,NA,NA,midnightblue,0.736425407,0.472603812
scaffold-un18,417153,423505,maker-scaffold-un18-augustus-gene-0.30,NA,NA,NA,bisque4,0.923503104,0.700572406
scaffold-un18,298980,333643,augustus_masked-scaffold-un18-processed-gene-0.10,NA,NA,NA,midnightblue,0.924622374,0.439352108
scaffold-un109,13041,61289,augustus_masked-scaffold-un109-processed-gene-0.0,NA,NA,NA,firebrick4,0.904084106,0.63740703
scaffold-un335,1980,2881,maker-scaffold-un335-augustus-gene-0.1,NA,NA,NA,bisque4,0.89279381,0.633112565
scaffold-un19,232745,237893,maker-scaffold-un19-augustus-gene-0.35,NA,NA,NA,firebrick4,0.837651075,0.62641787
scaffold-un19,27212,49007,maker-scaffold-un19-augustus-gene-0.27,NA,NA,NA,midnightblue,0.769595904,0.674590201
scaffold-un1911,321,497,augustus_masked-scaffold-un1911-processed-gene-0.0,NA,NA,NA,midnightblue,0.92225892,0.731590411
scaffold-un993,2,3391,augustus_masked-scaffold-un993-processed-gene-0.0,NA,NA,NA,midnightblue,0.964708856,0.56337024
scaffold-un153,1407,8592,augustus_masked-scaffold-un153-processed-gene-0.0,NA,NA,NA,firebrick4,0.870132549,0.546996308
scaffold-un653,1588,5809,maker-scaffold-un653-augustus-gene-0.1,NA,NA,NA,firebrick4,0.874194112,0.791920027
scaffold-un22,228078,229241,augustus_masked-scaffold-un22-processed-gene-0.6,NA,NA,NA,midnightblue,0.817457055,0.721008084
scaffold-un22,368147,377349,maker-scaffold-un22-augustus-gene-0.30,NA,NA,NA,bisque4,0.852919001,0.689446398
scaffold-un22,156302,164321,maker-scaffold-un22-augustus-gene-0.37,NA,NA,NA,firebrick4,0.840502259,0.573295162
scaffold-un28,99007,102993,maker-scaffold-un28-augustus-gene-0.8,NA,NA,NA,bisque4,0.816787512,0.407493879
scaffold-un28,106417,107556,maker-scaffold-un28-augustus-gene-0.12,NA,NA,NA,bisque4,0.930152258,0.594682607
scaffold-un4913,27,482,augustus_masked-scaffold-un4913-processed-gene-0.0,NA,NA,NA,midnightblue,0.623690866,0.38044299
scaffold-un407,1050,9421,maker-scaffold-un407-augustus-gene-0.1,NA,NA,NA,bisque4,0.84012331,0.607064443
scaffold-un12,137601,141831,maker-scaffold-un12-augustus-gene-0.12,NA,NA,NA,midnightblue,0.619160331,0.878457278
scaffold-un12,393346,394956,maker-scaffold-un12-augustus-gene-1.8,NA,NA,NA,firebrick4,0.540927233,0.678317862
scaffold-un12,314901,339394,maker-scaffold-un12-augustus-gene-1.11,NA,NA,NA,firebrick4,0.883777587,0.547061446
scaffold-un1172,976,2533,maker-scaffold-un1172-augustus-gene-0.1,NA,NA,NA,midnightblue,0.527416791,0.275186516
scaffold-un258,20010,21174,augustus_masked-scaffold-un258-processed-gene-0.2,NA,NA,NA,midnightblue,0.882083611,0.700916357
scaffold-un456,3902,8580,maker-scaffold-un456-augustus-gene-0.1,NA,NA,NA,firebrick4,0.974996101,0.684252527
scaffold-un1765,415,971,maker-scaffold-un1765-augustus-gene-0.1,NA,NA,NA,midnightblue,0.965865376,0.611374831
scaffold-un76,48936,55410,maker-scaffold-un76-augustus-gene-0.4,NA,NA,NA,midnightblue,0.938849101,0.756097038
scaffold-un20,217590,242255,maker-scaffold-un20-augustus-gene-0.29,NA,NA,NA,midnightblue,0.643716511,0.549427739
scaffold-un20,354260,368682,augustus_masked-scaffold-un20-processed-gene-0.13,NA,NA,NA,firebrick4,0.916062244,0.669667602
scaffold-un20,354260,368682,augustus_masked-scaffold-un20-processed-gene-0.13,NA,NA,NA,firebrick4,0.86079173,0.68959166
scaffold-un20,354260,368682,augustus_masked-scaffold-un20-processed-gene-0.13,NA,NA,NA,midnightblue,0.630255703,0.440015388
scaffold-un10,671856,675625,maker-scaffold-un10-augustus-gene-2.5,NA,NA,NA,midnightblue,0.740344782,0.357891146
scaffold-un10,631569,636936,maker-scaffold-un10-augustus-gene-2.11,NA,NA,NA,bisque4,0.870029306,0.535414994
scaffold-un10,1482771,1508364,augustus_masked-scaffold-un10-processed-gene-5.0,NA,NA,NA,midnightblue,0.7406043,0.474438506
scaffold-un10,1781610,1834913,maker-scaffold-un10-augustus-gene-6.2,NA,NA,NA,midnightblue,0.850717304,0.756596241
scaffold-un10,2534426,2542152,maker-scaffold-un10-augustus-gene-8.13,NA,NA,NA,midnightblue,0.555777634,0.743124836
scaffold-un10,2651688,2672410,maker-scaffold-un10-augustus-gene-8.18,NA,NA,NA,midnightblue,0.875319295,0.432542316
scaffold-un10,2772709,2782745,maker-scaffold-un10-augustus-gene-9.18,NA,NA,NA,midnightblue,0.641465381,0.303109106
scaffold-un10,2820217,2840759,maker-scaffold-un10-augustus-gene-9.19,NA,NA,NA,midnightblue,0.786624738,0.454466576
scaffold-un10,3222553,3225286,maker-scaffold-un10-augustus-gene-10.19,NA,NA,NA,bisque4,0.811366064,0.350667168
scaffold-un10,3058052,3068645,augustus_masked-scaffold-un10-processed-gene-10.8,NA,NA,NA,bisque4,0.962730419,0.654676623
scaffold-un10,3058052,3068645,augustus_masked-scaffold-un10-processed-gene-10.8,NA,NA,NA,bisque4,0.929988294,0.576524042
scaffold-un10,4173338,4259987,augustus_masked-scaffold-un10-processed-gene-13.4,NA,NA,NA,bisque4,0.84012331,0.607064443
scaffold-un422,244,7464,augustus_masked-scaffold-un422-processed-gene-0.0,NA,NA,NA,midnightblue,0.925737052,0.684964937
scaffold-un1296,449,769,augustus_masked-scaffold-un1296-processed-gene-0.0,NA,NA,NA,bisque4,0.819737354,0.625312585
scaffold-un170,6173,9979,maker-scaffold-un170-augustus-gene-0.2,NA,NA,NA,midnightblue,0.798800755,0.611828402
scaffold-un122,6357,13363,maker-scaffold-un122-augustus-gene-0.3,NA,NA,NA,midnightblue,0.55808535,0.467199447
scaffold-un26,103681,112322,maker-scaffold-un26-augustus-gene-0.21,NA,NA,NA,bisque4,0.85689096,0.437778688
scaffold-un26,25550,33313,augustus_masked-scaffold-un26-processed-gene-0.11,NA,NA,NA,midnightblue,0.784969932,0.352363064
scaffold-un26,1500,11718,augustus_masked-scaffold-un26-processed-gene-0.10,NA,NA,NA,firebrick4,0.945370373,0.825278015
scaffold-un77,37044,42827,augustus_masked-scaffold-un77-processed-gene-0.2,NA,NA,NA,midnightblue,0.656737193,0.799100843
scaffold-un154,40668,43302,maker-scaffold-un154-augustus-gene-0.3,NA,NA,NA,midnightblue,0.775985135,0.580707766
scaffold-un58,53987,55129,maker-scaffold-un58-augustus-gene-0.6,NA,NA,NA,midnightblue,0.83425132,0.477704558
scaffold-un100,31479,61109,maker-scaffold-un100-augustus-gene-0.1,NA,NA,NA,midnightblue,0.931748226,0.761138731
scaffold-un13,113763,120205,maker-scaffold-un13-augustus-gene-0.18,NA,NA,NA,midnightblue,0.916132711,0.727130159
scaffold-un13,759503,760384,augustus_masked-scaffold-un13-processed-gene-1.18,NA,NA,NA,midnightblue,0.554263009,0.37756594
